customer_id,company_name,industry,country,segment,signup_date
CUST01389,"Salazar, Garrett and Perez",Manufacturing,Dominican Republic,SMB,2025-05-18
CUST01390,"Hernandez, Waller and Browning",Retail,Greenland,SMB,2025-05-14
CUST01391,Daniels-Clark,Manufacturing,Burundi,Enterprise,2023-03-02
CUST01392,"Weaver, Mcbride and Huffman",Technology,Georgia,Mid-Market,2024-08-17
CUST01393,"Thornton, Mills and Taylor",Retail,United States of America,SMB,2025-04-03
CUST01394,Douglas PLC,Healthcare,United States Virgin Islands,SMB,2023-11-12
CUST01395,Stewart PLC,Healthcare,Martinique,SMB,2025-01-05
CUST01396,"Wilson, Stewart and Hobbs",Technology,Saint Lucia,SMB,2024-10-17
CUST01397,Cannon Group,Technology,Isle of Man,SMB,2024-01-25
CUST01398,Ramos-Peck,Finance,Uganda,SMB,2023-09-22
CUST01399,"Mahoney, Hill and Maxwell",Manufacturing,Botswana,Mid-Market,2024-10-11
CUST01400,Lopez PLC,Healthcare,Nicaragua,Mid-Market,2023-09-16
CUST01401,Obrien-Salazar,Education,Nepal,Enterprise,2023-04-28
CUST01402,Hall Inc,Technology,Guinea-Bissau,Mid-Market,2023-05-31
CUST01403,Watts Group,Education,Burkina Faso,Mid-Market,2024-08-29
CUST01404,"Mathis, Harrison and Banks",Healthcare,Colombia,SMB,2024-10-12
CUST01405,Henry-Taylor,Manufacturing,Congo,Mid-Market,2023-03-25
CUST01406,Johnson Inc,Retail,Uzbekistan,Mid-Market,2024-08-06
CUST01407,Clements-Walker,Manufacturing,Paraguay,SMB,2025-02-11
CUST01408,Todd Inc,Education,Christmas Island,SMB,2023-09-19
CUST01409,Camacho-Burns,Technology,Greece,Mid-Market,2023-09-06
CUST01410,Clay-Patterson,Healthcare,Singapore,Enterprise,2025-04-16
CUST01411,Franklin Group,Education,Saint Helena,SMB,2023-09-20
CUST01412,Long-Crosby,Finance,Montserrat,Enterprise,2024-09-17
CUST01413,"Herrera, Davidson and Padilla",Retail,Argentina,SMB,2024-09-09
CUST01414,"Rodriguez, Bryant and Rich",Manufacturing,Turkey,SMB,2023-01-05
CUST01415,Stone Group,Manufacturing,Saint Pierre and Miquelon,SMB,2023-05-19
CUST01416,Grant PLC,Education,Serbia,Mid-Market,2023-07-07
CUST01417,"Estes, Lee and Gonzales",Education,Turks and Caicos Islands,SMB,2024-04-30
CUST01418,Ayala-Mitchell,Healthcare,Chad,SMB,2023-11-11
CUST01419,Phillips-Ellison,Finance,Portugal,Mid-Market,2024-05-16
CUST01420,"Mckee, Ford and Lucas",Healthcare,Bermuda,SMB,2023-07-18
CUST01421,"Mason, White and Richards",Retail,Uganda,Enterprise,2025-03-04
CUST01422,"Payne, Long and Morris",Retail,Anguilla,SMB,2025-03-07
CUST01423,Chavez Ltd,Healthcare,Ukraine,Mid-Market,2024-01-01
CUST01424,Khan Inc,Manufacturing,El Salvador,Mid-Market,2025-03-30
CUST01425,Holt-Meadows,Healthcare,South Africa,SMB,2025-04-20
CUST01426,Higgins Inc,Finance,Bermuda,Enterprise,2025-01-04
CUST01427,Mccarthy Ltd,Healthcare,Guyana,Mid-Market,2023-06-03
CUST01428,Mills Group,Education,Saint Lucia,Mid-Market,2024-02-06
CUST01429,"Salazar, Moore and Pierce",Manufacturing,Aruba,SMB,2025-02-19
CUST01430,Barr PLC,Manufacturing,Tunisia,Mid-Market,2023-06-22
CUST01431,"Huffman, Martin and Thomas",Manufacturing,Seychelles,SMB,2023-05-31
CUST01432,"Williams, Parker and Cross",Retail,Kiribati,SMB,2024-01-08
CUST01433,Sims-Wilson,Manufacturing,Bulgaria,Mid-Market,2024-02-04
CUST01434,Smith LLC,Retail,American Samoa,SMB,2023-05-22
CUST01435,Jimenez-Jimenez,Healthcare,Sri Lanka,Mid-Market,2024-02-10
CUST01436,Franklin Group,Healthcare,Dominica,Mid-Market,2023-01-12
CUST01437,Chapman Group,Education,Korea,SMB,2025-01-03
CUST01438,Ramos-Burke,Retail,Albania,Mid-Market,2025-04-10
CUST01439,Khan LLC,Technology,Niger,SMB,2024-09-11
CUST01440,"Grant, Bryan and Williams",Technology,Cameroon,Mid-Market,2024-07-24
CUST01441,Delgado Inc,Finance,Cameroon,SMB,2024-01-15
CUST01442,Estrada PLC,Education,French Southern Territories,Enterprise,2023-01-11
CUST01443,Knapp-Williams,Manufacturing,Israel,SMB,2025-02-02
CUST01444,Martin LLC,Manufacturing,New Zealand,Enterprise,2024-04-16
CUST01445,"Holt, Larson and Cobb",Technology,Christmas Island,Mid-Market,2024-05-21
CUST01446,Curry-Ward,Education,Argentina,SMB,2023-04-13
CUST01447,Mack LLC,Finance,Heard Island and McDonald Islands,SMB,2024-09-28
CUST01448,Wilkins-Chang,Healthcare,Tajikistan,SMB,2023-08-22
CUST01449,"Brown, Ruiz and Martinez",Finance,Tokelau,Mid-Market,2024-11-19
CUST01450,Murphy-Gutierrez,Retail,Cote d'Ivoire,Enterprise,2023-03-13
CUST01451,"Clark, Brown and Duncan",Finance,Norfolk Island,Mid-Market,2023-06-23
CUST01452,"Benitez, Webb and Barker",Education,Vietnam,Mid-Market,2024-05-22
CUST01453,"Mitchell, Lynch and Stewart",Technology,Malta,SMB,2023-01-15
CUST01454,"Carney, Gomez and Anderson",Finance,Mongolia,Mid-Market,2024-09-27
CUST01455,Stone-Welch,Healthcare,Lithuania,SMB,2024-08-27
CUST01456,Stephenson and Sons,Manufacturing,Russian Federation,SMB,2023-08-22
CUST01457,Krause-Smith,Education,Anguilla,SMB,2023-05-12
CUST01458,Garrett-Wilson,Technology,Thailand,Mid-Market,2024-11-04
CUST01459,Marsh Group,Finance,Isle of Man,Mid-Market,2024-12-15
CUST01460,Cook PLC,Manufacturing,Sri Lanka,Mid-Market,2024-02-05
CUST01461,"Lewis, Davidson and Vaughn",Finance,Equatorial Guinea,SMB,2024-02-15
CUST01462,Parker PLC,Education,Mexico,SMB,2023-02-23
CUST01463,Wang-Wilson,Healthcare,Grenada,SMB,2023-03-15
CUST01464,Foster-Carroll,Education,Antarctica (the territory South of 60 deg S),SMB,2023-07-26
CUST01465,Lee LLC,Retail,Uzbekistan,SMB,2025-03-05
CUST01466,"Mendoza, Wells and Johnson",Finance,Burkina Faso,Enterprise,2024-02-23
CUST01467,Moore-Murray,Technology,Tonga,Mid-Market,2024-10-15
CUST01468,"Huang, Ford and Olsen",Healthcare,Vanuatu,SMB,2024-06-23
CUST01469,"Brown, Meyer and Cunningham",Finance,Philippines,Mid-Market,2023-11-26
CUST01470,Peters-Smith,Retail,Morocco,SMB,2025-01-04
CUST01471,"Rivera, Hendricks and Flynn",Retail,Bahrain,SMB,2023-05-24
CUST01472,Ramirez Inc,Healthcare,Guadeloupe,SMB,2023-10-11
CUST01473,Sims-Kirby,Finance,Montserrat,SMB,2024-10-20
CUST01474,"Price, Larson and Hancock",Manufacturing,Sao Tome and Principe,Mid-Market,2024-01-29
CUST01475,Thornton-Edwards,Education,Antigua and Barbuda,Mid-Market,2023-08-30
CUST01476,Gutierrez-Crawford,Manufacturing,Dominica,Mid-Market,2023-08-22
CUST01477,Hayes-Sampson,Technology,Cuba,SMB,2024-12-02
CUST01478,"Turner, Rodriguez and Glover",Technology,Slovakia (Slovak Republic),Mid-Market,2024-09-15
CUST01479,Gentry Group,Retail,Madagascar,SMB,2023-06-04
CUST01480,Lloyd PLC,Healthcare,Cape Verde,Mid-Market,2023-05-02
CUST01481,Peterson Group,Manufacturing,Saint Martin,Mid-Market,2024-05-13
CUST01482,"Collins, Murphy and Hammond",Finance,Bolivia,SMB,2025-05-14
CUST01483,"Rhodes, Anderson and Hardy",Manufacturing,Kuwait,Mid-Market,2023-04-06
CUST01484,Reeves-Boyd,Education,Albania,Mid-Market,2025-01-31
CUST01485,Randolph-Mcdaniel,Education,Nepal,SMB,2024-10-04
CUST01486,Cook Inc,Education,Bosnia and Herzegovina,Enterprise,2023-03-09
CUST01487,"Miranda, Reese and Johnson",Technology,Senegal,SMB,2024-01-17
CUST01488,Fowler-Clark,Education,Cook Islands,Enterprise,2023-10-02
CUST01489,Mitchell PLC,Manufacturing,Ghana,Enterprise,2023-01-14
CUST01490,Lambert-Nelson,Manufacturing,Cayman Islands,Enterprise,2024-10-11
CUST01491,Wilson-Mullen,Retail,Monaco,SMB,2025-02-03
CUST01492,"Garcia, Daniels and Dunn",Retail,Faroe Islands,Enterprise,2023-11-17
CUST01493,Harding LLC,Retail,Montserrat,SMB,2023-12-02
CUST01494,Jackson LLC,Education,New Zealand,Mid-Market,2023-06-18
CUST01495,Fernandez-Williams,Retail,Antarctica (the territory South of 60 deg S),SMB,2025-06-20
CUST01496,Berger-Williams,Finance,Hungary,Enterprise,2024-07-14
CUST01497,Miller Group,Healthcare,Christmas Island,SMB,2023-08-23
CUST01498,"Carlson, Watkins and Huff",Healthcare,Reunion,SMB,2024-03-27
CUST01499,Jensen-Edwards,Education,Svalbard & Jan Mayen Islands,SMB,2024-05-29
CUST01500,Marquez Ltd,Manufacturing,Sudan,SMB,2023-09-14
