event_id,customer_id,event_date,event_type,plan,mrr_amount
2195,CUST01361,2023-11-22,signup,Pro,99
2196,CUST01362,2025-03-28,signup,Pro,99
2197,CUST01363,2024-05-09,signup,Basic,29
2198,CUST01363,2025-03-05,cancel,Basic,0
2199,CUST01364,2024-03-19,signup,Enterprise,499
2200,CUST01365,2024-11-05,signup,Basic,29
2201,CUST01366,2023-06-26,signup,Pro,99
2202,CUST01366,2024-07-20,cancel,Pro,0
2203,CUST01367,2025-03-22,signup,Pro,99
2204,CUST01368,2024-09-12,signup,Basic,29
2205,CUST01369,2023-07-18,signup,Basic,29
2206,CUST01369,2023-08-17,cancel,Basic,0
2207,CUST01370,2023-08-26,signup,Pro,99
2208,CUST01370,2024-07-21,cancel,Pro,0
2209,CUST01371,2023-02-17,signup,Basic,29
2210,CUST01371,2023-04-18,cancel,Basic,0
2211,CUST01372,2024-02-14,signup,Basic,29
2212,CUST01372,2024-04-14,cancel,Basic,0
2213,CUST01373,2024-02-05,signup,Pro,99
2214,CUST01373,2024-03-06,cancel,Pro,0
2215,CUST01374,2024-08-09,signup,Basic,29
2216,CUST01374,2024-09-08,cancel,Basic,0
2217,CUST01375,2025-04-25,signup,Basic,29
2218,CUST01376,2023-04-28,signup,Enterprise,499
2219,CUST01377,2025-04-08,signup,Basic,29
2220,CUST01377,2025-06-07,cancel,Basic,0
2221,CUST01378,2024-05-21,signup,Basic,29
2222,CUST01378,2024-12-17,upgrade,Pro,99
2223,CUST01379,2024-02-03,signup,Pro,99
2224,CUST01379,2024-10-30,cancel,Pro,0
2225,CUST01380,2025-01-21,signup,Basic,29
2226,CUST01381,2025-01-29,signup,Basic,29
2227,CUST01381,2025-06-28,cancel,Basic,0
2228,CUST01382,2025-03-10,signup,Basic,29
2229,CUST01382,2025-04-09,cancel,Basic,0
2230,CUST01383,2024-10-12,signup,Basic,29
2231,CUST01384,2023-09-20,signup,Basic,29
2232,CUST01384,2025-06-11,cancel,Basic,0
2233,CUST01385,2024-04-10,signup,Pro,99
2234,CUST01385,2024-10-07,cancel,Pro,0
2235,CUST01386,2024-12-23,signup,Basic,29
2236,CUST01386,2025-02-21,cancel,Basic,0
2237,CUST01387,2024-05-09,signup,Basic,29
2238,CUST01387,2024-10-06,upgrade,Pro,99
2239,CUST01387,2025-06-03,cancel,Pro,0
2240,CUST01388,2024-06-08,signup,Pro,99
2241,CUST01389,2025-05-18,signup,Basic,29
2242,CUST01390,2025-05-14,signup,Basic,29
2243,CUST01391,2023-03-02,signup,Enterprise,499
2244,CUST01391,2024-04-25,cancel,Enterprise,0
2245,CUST01392,2024-08-17,signup,Pro,99
2246,CUST01392,2024-09-16,upgrade,Enterprise,499
2247,CUST01393,2025-04-03,signup,Pro,99
2248,CUST01394,2023-11-12,signup,Basic,29
2249,CUST01394,2023-12-12,cancel,Basic,0
2250,CUST01395,2025-01-05,signup,Pro,99
2251,CUST01396,2024-10-17,signup,Basic,29
2252,CUST01396,2025-01-15,cancel,Basic,0
2253,CUST01397,2024-01-25,signup,Basic,29
2254,CUST01397,2024-03-25,cancel,Basic,0
2255,CUST01398,2023-09-22,signup,Pro,99
2256,CUST01398,2025-01-14,cancel,Pro,0
2257,CUST01399,2024-10-11,signup,Pro,99
2258,CUST01400,2023-09-16,signup,Pro,99
2259,CUST01400,2024-01-14,cancel,Pro,0
2260,CUST01401,2023-04-28,signup,Enterprise,499
2261,CUST01401,2023-06-27,downgrade,Pro,99
2262,CUST01401,2025-03-18,cancel,Pro,0
2263,CUST01402,2023-05-31,signup,Enterprise,499
2264,CUST01402,2023-11-27,cancel,Enterprise,0
2265,CUST01403,2024-08-29,signup,Enterprise,499
2266,CUST01404,2024-10-12,signup,Pro,99
2267,CUST01405,2023-03-25,signup,Pro,99
2268,CUST01405,2024-03-19,cancel,Pro,0
2269,CUST01406,2024-08-06,signup,Enterprise,499
2270,CUST01406,2024-12-04,cancel,Enterprise,0
2271,CUST01407,2025-02-11,signup,Basic,29
2272,CUST01408,2023-09-19,signup,Basic,29
2273,CUST01408,2024-01-17,cancel,Basic,0
2274,CUST01409,2023-09-06,signup,Pro,99
2275,CUST01410,2025-04-16,signup,Enterprise,499
2276,CUST01411,2023-09-20,signup,Basic,29
2277,CUST01412,2024-09-17,signup,Enterprise,499
2278,CUST01413,2024-09-09,signup,Pro,99
2279,CUST01413,2024-12-08,cancel,Pro,0
2280,CUST01414,2023-01-05,signup,Basic,29
2281,CUST01414,2023-07-04,upgrade,Pro,99
2282,CUST01415,2023-05-19,signup,Basic,29
2283,CUST01415,2023-07-18,cancel,Basic,0
2284,CUST01416,2023-07-07,signup,Basic,29
2285,CUST01416,2025-01-27,cancel,Basic,0
2286,CUST01417,2024-04-30,signup,Pro,99
2287,CUST01418,2023-11-11,signup,Basic,29
2288,CUST01418,2024-06-08,cancel,Basic,0
2289,CUST01419,2024-05-16,signup,Basic,29
2290,CUST01419,2024-06-15,upgrade,Pro,99
2291,CUST01419,2024-11-12,upgrade,Enterprise,499
2292,CUST01420,2023-07-18,signup,Basic,29
2293,CUST01420,2024-04-13,cancel,Basic,0
2294,CUST01421,2025-03-04,signup,Enterprise,499
2295,CUST01422,2025-03-07,signup,Basic,29
2296,CUST01423,2024-01-01,signup,Enterprise,499
2297,CUST01424,2025-03-30,signup,Pro,99
2298,CUST01425,2025-04-20,signup,Basic,29
2299,CUST01426,2025-01-04,signup,Pro,99
2300,CUST01427,2023-06-03,signup,Basic,29
2301,CUST01427,2024-09-25,cancel,Basic,0
2302,CUST01428,2024-02-06,signup,Pro,99
2303,CUST01428,2025-03-02,cancel,Pro,0
2304,CUST01429,2025-02-19,signup,Basic,29
2305,CUST01429,2025-06-19,cancel,Basic,0
2306,CUST01430,2023-06-22,signup,Basic,29
2307,CUST01430,2025-05-12,cancel,Basic,0
2308,CUST01431,2023-05-31,signup,Pro,99
2309,CUST01431,2023-06-30,cancel,Pro,0
2310,CUST01432,2024-01-08,signup,Pro,99
2311,CUST01432,2024-09-04,cancel,Pro,0
2312,CUST01433,2024-02-04,signup,Pro,99
2313,CUST01433,2025-01-29,cancel,Pro,0
2314,CUST01434,2023-05-22,signup,Basic,29
2315,CUST01434,2024-04-16,cancel,Basic,0
2316,CUST01435,2024-02-10,signup,Pro,99
2317,CUST01435,2024-08-08,cancel,Pro,0
2318,CUST01436,2023-01-12,signup,Pro,99
2319,CUST01436,2023-02-11,downgrade,Basic,29
2320,CUST01436,2024-08-04,cancel,Basic,0
2321,CUST01437,2025-01-03,signup,Pro,99
2322,CUST01438,2025-04-10,signup,Enterprise,499
2323,CUST01439,2024-09-11,signup,Basic,29
2324,CUST01439,2024-10-11,cancel,Basic,0
2325,CUST01440,2024-07-24,signup,Pro,99
2326,CUST01441,2024-01-15,signup,Basic,29
2327,CUST01441,2024-10-11,cancel,Basic,0
2328,CUST01442,2023-01-11,signup,Pro,99
2329,CUST01442,2024-07-04,upgrade,Enterprise,499
2330,CUST01443,2025-02-02,signup,Pro,99
2331,CUST01444,2024-04-16,signup,Pro,99
2332,CUST01445,2024-05-21,signup,Pro,99
2333,CUST01446,2023-04-13,signup,Basic,29
2334,CUST01447,2024-09-28,signup,Pro,99
2335,CUST01447,2024-11-27,upgrade,Enterprise,499
2336,CUST01448,2023-08-22,signup,Basic,29
2337,CUST01448,2024-03-19,cancel,Basic,0
2338,CUST01449,2024-11-19,signup,Enterprise,499
2339,CUST01450,2023-03-13,signup,Pro,99
2340,CUST01451,2023-06-23,signup,Basic,29
2341,CUST01451,2023-12-20,cancel,Basic,0
2342,CUST01452,2024-05-22,signup,Enterprise,499
2343,CUST01452,2024-12-18,cancel,Enterprise,0
2344,CUST01453,2023-01-15,signup,Basic,29
2345,CUST01453,2023-10-12,upgrade,Pro,99
2346,CUST01454,2024-09-27,signup,Basic,29
2347,CUST01455,2024-08-27,signup,Basic,29
2348,CUST01456,2023-08-22,signup,Basic,29
2349,CUST01457,2023-05-12,signup,Basic,29
2350,CUST01457,2023-06-11,cancel,Basic,0
2351,CUST01458,2024-11-04,signup,Basic,29
2352,CUST01458,2024-12-04,cancel,Basic,0
2353,CUST01459,2024-12-15,signup,Pro,99
2354,CUST01460,2024-02-05,signup,Pro,99
2355,CUST01460,2025-03-01,upgrade,Enterprise,499
2356,CUST01461,2024-02-15,signup,Basic,29
2357,CUST01461,2025-06-09,cancel,Basic,0
2358,CUST01462,2023-02-23,signup,Basic,29
2359,CUST01462,2023-06-23,cancel,Basic,0
2360,CUST01463,2023-03-15,signup,Basic,29
2361,CUST01463,2023-07-13,upgrade,Pro,99
2362,CUST01463,2023-11-10,cancel,Pro,0
2363,CUST01464,2023-07-26,signup,Basic,29
2364,CUST01464,2023-08-25,cancel,Basic,0
2365,CUST01465,2025-03-05,signup,Basic,29
2366,CUST01466,2024-02-23,signup,Enterprise,499
2367,CUST01467,2024-10-15,signup,Pro,99
2368,CUST01468,2024-06-23,signup,Basic,29
2369,CUST01468,2025-01-19,cancel,Basic,0
2370,CUST01469,2023-11-26,signup,Pro,99
2371,CUST01469,2024-07-23,cancel,Pro,0
2372,CUST01470,2025-01-04,signup,Basic,29
2373,CUST01471,2023-05-24,signup,Pro,99
2374,CUST01472,2023-10-11,signup,Basic,29
2375,CUST01472,2024-01-09,cancel,Basic,0
2376,CUST01473,2024-10-20,signup,Pro,99
2377,CUST01474,2024-01-29,signup,Pro,99
2378,CUST01475,2023-08-30,signup,Pro,99
2379,CUST01475,2023-12-28,cancel,Pro,0
2380,CUST01476,2023-08-22,signup,Basic,29
2381,CUST01476,2024-11-14,upgrade,Pro,99
2382,CUST01477,2024-12-02,signup,Basic,29
2383,CUST01477,2025-01-01,upgrade,Pro,99
2384,CUST01478,2024-09-15,signup,Basic,29
2385,CUST01479,2023-06-04,signup,Basic,29
2386,CUST01479,2024-10-26,upgrade,Pro,99
2387,CUST01479,2025-06-23,upgrade,Enterprise,499
2388,CUST01480,2023-05-02,signup,Pro,99
2389,CUST01480,2025-05-21,cancel,Pro,0
2390,CUST01481,2024-05-13,signup,Pro,99
2391,CUST01481,2024-10-10,cancel,Pro,0
2392,CUST01482,2025-05-14,signup,Pro,99
2393,CUST01483,2023-04-06,signup,Pro,99
2394,CUST01483,2024-01-31,downgrade,Basic,29
2395,CUST01484,2025-01-31,signup,Enterprise,499
2396,CUST01485,2024-10-04,signup,Basic,29
2397,CUST01486,2023-03-09,signup,Enterprise,499
2398,CUST01486,2024-08-30,downgrade,Pro,99
2399,CUST01486,2024-10-29,upgrade,Enterprise,499
2400,CUST01487,2024-01-17,signup,Pro,99
2401,CUST01488,2023-10-02,signup,Enterprise,499
2402,CUST01488,2023-12-01,cancel,Enterprise,0
2403,CUST01489,2023-01-14,signup,Pro,99
2404,CUST01490,2024-10-11,signup,Pro,99
2405,CUST01491,2025-02-03,signup,Basic,29
2406,CUST01491,2025-03-05,cancel,Basic,0
2407,CUST01492,2023-11-17,signup,Enterprise,499
2408,CUST01492,2024-07-14,downgrade,Pro,99
2409,CUST01493,2023-12-02,signup,Pro,99
2410,CUST01493,2024-01-31,cancel,Pro,0
2411,CUST01494,2023-06-18,signup,Pro,99
2412,CUST01495,2025-06-20,signup,Basic,29
2413,CUST01496,2024-07-14,signup,Enterprise,499
2414,CUST01497,2023-08-23,signup,Pro,99
2415,CUST01498,2024-03-27,signup,Basic,29
2416,CUST01498,2024-04-26,cancel,Basic,0
2417,CUST01499,2024-05-29,signup,Basic,29
2418,CUST01499,2024-09-26,cancel,Basic,0
2419,CUST01500,2023-09-14,signup,Basic,29
